# file created by code in security_q.jl
# file created on 2024-08-15 at 12:29:35
# parameter: seed = 1
# parameter: T = 10000.0
# parameter: n_queues = 1
# parameter: mean_interarrival = 5.2
# parameter: mean_server_time = 5.0
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,in_service1
    6443.658,  3791,  Arrival,before,   1,  79,   1
    6443.658,  3791,  Arrival, after,   2,  80,   1
    6444.837,  3793,Finish(1),before,   1,  80,   1
    6444.837,  3793,Finish(1), after,   2,  79,   1
    6445.345,  3794,  Arrival,before,   1,  79,   1
    6445.345,  3794,  Arrival, after,   2,  80,   1
    6445.742,  3796,Finish(1),before,   1,  80,   1
    6445.742,  3796,Finish(1), after,   2,  79,   1
    6447.278,  3797,  Arrival,before,   1,  79,   1
    6447.278,  3797,  Arrival, after,   2,  80,   1
    6447.904,  3799,Finish(1),before,   1,  80,   1
    6447.904,  3799,Finish(1), after,   2,  79,   1
    6448.160,  3802,Finish(1),before,   1,  79,   1
    6448.160,  3802,Finish(1), after,   2,  78,   1
    6449.732,  3804,Finish(1),before,   1,  78,   1
    6449.732,  3804,Finish(1), after,   2,  77,   1
    6449.964,  3800,  Arrival,before,   1,  77,   1
    6449.964,  3800,  Arrival, after,   2,  78,   1
    6451.990,  3806,Finish(1),before,   1,  78,   1
    6451.990,  3806,Finish(1), after,   2,  77,   1
    6452.104,  3809,Finish(1),before,   1,  77,   1
    6452.104,  3809,Finish(1), after,   2,  76,   1
    6455.154,  3807,  Arrival,before,   1,  76,   1
    6455.154,  3807,  Arrival, after,   2,  77,   1
    6455.666,  3811,Finish(1),before,   1,  77,   1
    6455.666,  3811,Finish(1), after,   2,  76,   1
    6467.210,  3812,  Arrival,before,   1,  76,   1
    6467.210,  3812,  Arrival, after,   2,  77,   1
    6468.469,  3815,  Arrival,before,   1,  77,   1
    6468.469,  3815,  Arrival, after,   2,  78,   1
    6470.658,  3814,Finish(1),before,   1,  78,   1
    6470.658,  3814,Finish(1), after,   2,  77,   1
    6473.401,  3818,Finish(1),before,   1,  77,   1
    6473.401,  3818,Finish(1), after,   2,  76,   1
    6474.938,  3816,  Arrival,before,   1,  76,   1
    6474.938,  3816,  Arrival, after,   2,  77,   1
    6475.379,  3821,  Arrival,before,   1,  77,   1
    6475.379,  3821,  Arrival, after,   2,  78,   1
    6480.476,  3822,  Arrival,before,   1,  78,   1
    6480.476,  3822,  Arrival, after,   2,  79,   1
    6487.387,  3820,Finish(1),before,   1,  79,   1
    6487.387,  3820,Finish(1), after,   2,  78,   1
    6489.028,  3825,Finish(1),before,   1,  78,   1
    6489.028,  3825,Finish(1), after,   2,  77,   1
    6490.783,  3827,Finish(1),before,   1,  77,   1
    6490.783,  3827,Finish(1), after,   2,  76,   1
    6498.129,  3829,Finish(1),before,   1,  76,   1
    6498.129,  3829,Finish(1), after,   2,  75,   1
    6500.779,  3823,  Arrival,before,   1,  75,   1
    6500.779,  3823,  Arrival, after,   2,  76,   1
    6515.036,  3831,Finish(1),before,   1,  76,   1
    6515.036,  3831,Finish(1), after,   2,  75,   1
    6519.355,  3834,Finish(1),before,   1,  75,   1
    6519.355,  3834,Finish(1), after,   2,  74,   1
    6524.128,  3832,  Arrival,before,   1,  74,   1
    6524.128,  3832,  Arrival, after,   2,  75,   1
    6524.751,  3837,  Arrival,before,   1,  75,   1
    6524.751,  3837,  Arrival, after,   2,  76,   1
    6529.672,  3838,  Arrival,before,   1,  76,   1
    6529.672,  3838,  Arrival, after,   2,  77,   1
    6531.034,  3839,  Arrival,before,   1,  77,   1
    6531.034,  3839,  Arrival, after,   2,  78,   1
    6531.543,  3840,  Arrival,before,   1,  78,   1
    6531.543,  3840,  Arrival, after,   2,  79,   1
    6532.147,  3836,Finish(1),before,   1,  79,   1
    6532.147,  3836,Finish(1), after,   2,  78,   1
    6539.408,  3841,  Arrival,before,   1,  78,   1
    6539.408,  3841,  Arrival, after,   2,  79,   1
    6540.867,  3843,Finish(1),before,   1,  79,   1
    6540.867,  3843,Finish(1), after,   2,  78,   1
    6549.675,  3846,Finish(1),before,   1,  78,   1
    6549.675,  3846,Finish(1), after,   2,  77,   1
    6551.331,  3844,  Arrival,before,   1,  77,   1
    6551.331,  3844,  Arrival, after,   2,  78,   1
    6553.501,  3849,  Arrival,before,   1,  78,   1
    6553.501,  3849,  Arrival, after,   2,  79,   1
    6553.909,  3848,Finish(1),before,   1,  79,   1
    6553.909,  3848,Finish(1), after,   2,  78,   1
    6563.378,  3850,  Arrival,before,   1,  78,   1
    6563.378,  3850,  Arrival, after,   2,  79,   1
    6566.266,  3852,Finish(1),before,   1,  79,   1
    6566.266,  3852,Finish(1), after,   2,  78,   1
    6567.887,  3853,  Arrival,before,   1,  78,   1
    6567.887,  3853,  Arrival, after,   2,  79,   1
    6568.202,  3855,Finish(1),before,   1,  79,   1
    6568.202,  3855,Finish(1), after,   2,  78,   1
    6569.621,  3858,Finish(1),before,   1,  78,   1
    6569.621,  3858,Finish(1), after,   2,  77,   1
    6572.437,  3856,  Arrival,before,   1,  77,   1
    6572.437,  3856,  Arrival, after,   2,  78,   1
    6573.077,  3860,Finish(1),before,   1,  78,   1
    6573.077,  3860,Finish(1), after,   2,  77,   1
    6573.703,  3863,Finish(1),before,   1,  77,   1
    6573.703,  3863,Finish(1), after,   2,  76,   1
    6574.132,  3861,  Arrival,before,   1,  76,   1
    6574.132,  3861,  Arrival, after,   2,  77,   1
    6574.268,  3865,Finish(1),before,   1,  77,   1
    6574.268,  3865,Finish(1), after,   2,  76,   1
    6577.127,  3866,  Arrival,before,   1,  76,   1
    6577.127,  3866,  Arrival, after,   2,  77,   1
    6580.067,  3869,  Arrival,before,   1,  77,   1
    6580.067,  3869,  Arrival, after,   2,  78,   1
    6583.315,  3868,Finish(1),before,   1,  78,   1
    6583.315,  3868,Finish(1), after,   2,  77,   1
    6585.493,  3870,  Arrival,before,   1,  77,   1
    6585.493,  3870,  Arrival, after,   2,  78,   1
    6593.402,  3873,  Arrival,before,   1,  78,   1
    6593.402,  3873,  Arrival, after,   2,  79,   1
    6597.269,  3872,Finish(1),before,   1,  79,   1
    6597.269,  3872,Finish(1), after,   2,  78,   1
    6599.776,  3874,  Arrival,before,   1,  78,   1
    6599.776,  3874,  Arrival, after,   2,  79,   1
    6606.860,  3876,Finish(1),before,   1,  79,   1
    6606.860,  3876,Finish(1), after,   2,  78,   1
    6608.549,  3879,Finish(1),before,   1,  78,   1
    6608.549,  3879,Finish(1), after,   2,  77,   1
    6609.383,  3877,  Arrival,before,   1,  77,   1
    6609.383,  3877,  Arrival, after,   2,  78,   1
    6609.781,  3882,  Arrival,before,   1,  78,   1
    6609.781,  3882,  Arrival, after,   2,  79,   1
    6613.532,  3883,  Arrival,before,   1,  79,   1
    6613.532,  3883,  Arrival, after,   2,  80,   1
    6619.291,  3884,  Arrival,before,   1,  80,   1
    6619.291,  3884,  Arrival, after,   2,  81,   1
    6626.624,  3885,  Arrival,before,   1,  81,   1
    6626.624,  3885,  Arrival, after,   2,  82,   1
    6627.045,  3881,Finish(1),before,   1,  82,   1
    6627.045,  3881,Finish(1), after,   2,  81,   1
    6629.259,  3888,Finish(1),before,   1,  81,   1
    6629.259,  3888,Finish(1), after,   2,  80,   1
    6630.741,  3890,Finish(1),before,   1,  80,   1
    6630.741,  3890,Finish(1), after,   2,  79,   1
    6634.058,  3892,Finish(1),before,   1,  79,   1
    6634.058,  3892,Finish(1), after,   2,  78,   1
    6640.745,  3894,Finish(1),before,   1,  78,   1
    6640.745,  3894,Finish(1), after,   2,  77,   1
    6643.304,  3896,Finish(1),before,   1,  77,   1
    6643.304,  3896,Finish(1), after,   2,  76,   1
    6644.039,  3898,Finish(1),before,   1,  76,   1
    6644.039,  3898,Finish(1), after,   2,  75,   1
    6649.639,  3900,Finish(1),before,   1,  75,   1
    6649.639,  3900,Finish(1), after,   2,  74,   1
    6649.682,  3902,Finish(1),before,   1,  74,   1
    6649.682,  3902,Finish(1), after,   2,  73,   1
    6657.216,  3886,  Arrival,before,   1,  73,   1
    6657.216,  3886,  Arrival, after,   2,  74,   1
    6660.056,  3905,  Arrival,before,   1,  74,   1
    6660.056,  3905,  Arrival, after,   2,  75,   1
    6663.079,  3904,Finish(1),before,   1,  75,   1
    6663.079,  3904,Finish(1), after,   2,  74,   1
    6667.624,  3908,Finish(1),before,   1,  74,   1
    6667.624,  3908,Finish(1), after,   2,  73,   1
    6668.213,  3906,  Arrival,before,   1,  73,   1
    6668.213,  3906,  Arrival, after,   2,  74,   1
    6670.744,  3910,Finish(1),before,   1,  74,   1
    6670.744,  3910,Finish(1), after,   2,  73,   1
    6674.807,  3913,Finish(1),before,   1,  73,   1
    6674.807,  3913,Finish(1), after,   2,  72,   1
    6681.062,  3915,Finish(1),before,   1,  72,   1
    6681.062,  3915,Finish(1), after,   2,  71,   1
    6681.676,  3911,  Arrival,before,   1,  71,   1
    6681.676,  3911,  Arrival, after,   2,  72,   1
    6683.696,  3918,  Arrival,before,   1,  72,   1
    6683.696,  3918,  Arrival, after,   2,  73,   1
    6697.590,  3919,  Arrival,before,   1,  73,   1
    6697.590,  3919,  Arrival, after,   2,  74,   1
    6698.311,  3917,Finish(1),before,   1,  74,   1
    6698.311,  3917,Finish(1), after,   2,  73,   1
    6700.517,  3922,Finish(1),before,   1,  73,   1
    6700.517,  3922,Finish(1), after,   2,  72,   1
    6705.313,  3924,Finish(1),before,   1,  72,   1
    6705.313,  3924,Finish(1), after,   2,  71,   1
    6709.591,  3920,  Arrival,before,   1,  71,   1
    6709.591,  3920,  Arrival, after,   2,  72,   1
    6712.138,  3926,Finish(1),before,   1,  72,   1
    6712.138,  3926,Finish(1), after,   2,  71,   1
    6715.650,  3929,Finish(1),before,   1,  71,   1
    6715.650,  3929,Finish(1), after,   2,  70,   1
    6716.194,  3931,Finish(1),before,   1,  70,   1
    6716.194,  3931,Finish(1), after,   2,  69,   1
    6716.785,  3933,Finish(1),before,   1,  69,   1
    6716.785,  3933,Finish(1), after,   2,  68,   1
    6725.330,  3927,  Arrival,before,   1,  68,   1
    6725.330,  3927,  Arrival, after,   2,  69,   1
    6726.744,  3935,Finish(1),before,   1,  69,   1
    6726.744,  3935,Finish(1), after,   2,  68,   1
    6728.843,  3936,  Arrival,before,   1,  68,   1
    6728.843,  3936,  Arrival, after,   2,  69,   1
    6733.247,  3939,  Arrival,before,   1,  69,   1
    6733.247,  3939,  Arrival, after,   2,  70,   1
    6733.498,  3938,Finish(1),before,   1,  70,   1
    6733.498,  3938,Finish(1), after,   2,  69,   1
    6733.545,  3940,  Arrival,before,   1,  69,   1
    6733.545,  3940,  Arrival, after,   2,  70,   1
    6734.510,  3942,Finish(1),before,   1,  70,   1
    6734.510,  3942,Finish(1), after,   2,  69,   1
    6737.207,  3943,  Arrival,before,   1,  69,   1
    6737.207,  3943,  Arrival, after,   2,  70,   1
    6737.380,  3945,Finish(1),before,   1,  70,   1
    6737.380,  3945,Finish(1), after,   2,  69,   1
    6739.079,  3948,Finish(1),before,   1,  69,   1
    6739.079,  3948,Finish(1), after,   2,  68,   1
    6742.375,  3946,  Arrival,before,   1,  68,   1
    6742.375,  3946,  Arrival, after,   2,  69,   1
    6747.923,  3951,  Arrival,before,   1,  69,   1
    6747.923,  3951,  Arrival, after,   2,  70,   1
    6749.168,  3952,  Arrival,before,   1,  70,   1
    6749.168,  3952,  Arrival, after,   2,  71,   1
    6749.387,  3953,  Arrival,before,   1,  71,   1
    6749.387,  3953,  Arrival, after,   2,  72,   1
    6752.078,  3954,  Arrival,before,   1,  72,   1
    6752.078,  3954,  Arrival, after,   2,  73,   1
    6753.161,  3950,Finish(1),before,   1,  73,   1
    6753.161,  3950,Finish(1), after,   2,  72,   1
    6757.719,  3955,  Arrival,before,   1,  72,   1
    6757.719,  3955,  Arrival, after,   2,  73,   1
    6759.609,  3958,  Arrival,before,   1,  73,   1
    6759.609,  3958,  Arrival, after,   2,  74,   1
    6760.093,  3959,  Arrival,before,   1,  74,   1
    6760.093,  3959,  Arrival, after,   2,  75,   1
    6762.412,  3957,Finish(1),before,   1,  75,   1
    6762.412,  3957,Finish(1), after,   2,  74,   1
    6764.941,  3962,Finish(1),before,   1,  74,   1
    6764.941,  3962,Finish(1), after,   2,  73,   1
    6767.351,  3960,  Arrival,before,   1,  73,   1
    6767.351,  3960,  Arrival, after,   2,  74,   1
    6769.946,  3965,  Arrival,before,   1,  74,   1
    6769.946,  3965,  Arrival, after,   2,  75,   1
    6776.620,  3966,  Arrival,before,   1,  75,   1
    6776.620,  3966,  Arrival, after,   2,  76,   1
    6779.043,  3964,Finish(1),before,   1,  76,   1
    6779.043,  3964,Finish(1), after,   2,  75,   1
    6780.688,  3969,Finish(1),before,   1,  75,   1
    6780.688,  3969,Finish(1), after,   2,  74,   1
    6789.978,  3967,  Arrival,before,   1,  74,   1
    6789.978,  3967,  Arrival, after,   2,  75,   1
    6803.049,  3972,  Arrival,before,   1,  75,   1
    6803.049,  3972,  Arrival, after,   2,  76,   1
    6806.491,  3973,  Arrival,before,   1,  76,   1
    6806.491,  3973,  Arrival, after,   2,  77,   1
    6812.799,  3971,Finish(1),before,   1,  77,   1
    6812.799,  3971,Finish(1), after,   2,  76,   1
    6813.392,  3976,Finish(1),before,   1,  76,   1
    6813.392,  3976,Finish(1), after,   2,  75,   1
    6813.551,  3978,Finish(1),before,   1,  75,   1
    6813.551,  3978,Finish(1), after,   2,  74,   1
    6814.004,  3974,  Arrival,before,   1,  74,   1
    6814.004,  3974,  Arrival, after,   2,  75,   1
    6817.850,  3981,  Arrival,before,   1,  75,   1
    6817.850,  3981,  Arrival, after,   2,  76,   1
    6819.214,  3980,Finish(1),before,   1,  76,   1
    6819.214,  3980,Finish(1), after,   2,  75,   1
    6821.804,  3984,Finish(1),before,   1,  75,   1
    6821.804,  3984,Finish(1), after,   2,  74,   1
    6822.088,  3986,Finish(1),before,   1,  74,   1
    6822.088,  3986,Finish(1), after,   2,  73,   1
    6824.740,  3982,  Arrival,before,   1,  73,   1
    6824.740,  3982,  Arrival, after,   2,  74,   1
    6825.081,  3989,  Arrival,before,   1,  74,   1
    6825.081,  3989,  Arrival, after,   2,  75,   1
    6827.184,  3988,Finish(1),before,   1,  75,   1
    6827.184,  3988,Finish(1), after,   2,  74,   1
    6827.475,  3992,Finish(1),before,   1,  74,   1
    6827.475,  3992,Finish(1), after,   2,  73,   1
    6828.199,  3994,Finish(1),before,   1,  73,   1
    6828.199,  3994,Finish(1), after,   2,  72,   1
    6830.772,  3996,Finish(1),before,   1,  72,   1
    6830.772,  3996,Finish(1), after,   2,  71,   1
    6833.504,  3998,Finish(1),before,   1,  71,   1
    6833.504,  3998,Finish(1), after,   2,  70,   1
    6834.265,  3990,  Arrival,before,   1,  70,   1
    6834.265,  3990,  Arrival, after,   2,  71,   1
    6835.403,  4001,  Arrival,before,   1,  71,   1
    6835.403,  4001,  Arrival, after,   2,  72,   1
    6847.794,  4002,  Arrival,before,   1,  72,   1
    6847.794,  4002,  Arrival, after,   2,  73,   1
    6848.434,  4003,  Arrival,before,   1,  73,   1
    6848.434,  4003,  Arrival, after,   2,  74,   1
    6849.215,  4004,  Arrival,before,   1,  74,   1
    6849.215,  4004,  Arrival, after,   2,  75,   1
    6849.586,  4000,Finish(1),before,   1,  75,   1
    6849.586,  4000,Finish(1), after,   2,  74,   1
    6852.003,  4005,  Arrival,before,   1,  74,   1
    6852.003,  4005,  Arrival, after,   2,  75,   1
    6857.047,  4007,Finish(1),before,   1,  75,   1
    6857.047,  4007,Finish(1), after,   2,  74,   1
    6859.505,  4010,Finish(1),before,   1,  74,   1
    6859.505,  4010,Finish(1), after,   2,  73,   1
    6863.962,  4008,  Arrival,before,   1,  73,   1
    6863.962,  4008,  Arrival, after,   2,  74,   1
    6868.710,  4012,Finish(1),before,   1,  74,   1
    6868.710,  4012,Finish(1), after,   2,  73,   1
    6870.438,  4015,Finish(1),before,   1,  73,   1
    6870.438,  4015,Finish(1), after,   2,  72,   1
    6870.501,  4013,  Arrival,before,   1,  72,   1
    6870.501,  4013,  Arrival, after,   2,  73,   1
    6880.384,  4018,  Arrival,before,   1,  73,   1
    6880.384,  4018,  Arrival, after,   2,  74,   1
    6880.917,  4017,Finish(1),before,   1,  74,   1
    6880.917,  4017,Finish(1), after,   2,  73,   1
    6886.726,  4021,Finish(1),before,   1,  73,   1
    6886.726,  4021,Finish(1), after,   2,  72,   1
    6888.030,  4023,Finish(1),before,   1,  72,   1
    6888.030,  4023,Finish(1), after,   2,  71,   1
    6890.529,  4019,  Arrival,before,   1,  71,   1
    6890.529,  4019,  Arrival, after,   2,  72,   1
    6890.819,  4025,Finish(1),before,   1,  72,   1
    6890.819,  4025,Finish(1), after,   2,  71,   1
    6893.402,  4026,  Arrival,before,   1,  71,   1
    6893.402,  4026,  Arrival, after,   2,  72,   1
    6893.699,  4028,Finish(1),before,   1,  72,   1
    6893.699,  4028,Finish(1), after,   2,  71,   1
    6895.011,  4029,  Arrival,before,   1,  71,   1
    6895.011,  4029,  Arrival, after,   2,  72,   1
    6896.468,  4032,  Arrival,before,   1,  72,   1
    6896.468,  4032,  Arrival, after,   2,  73,   1
    6897.346,  4031,Finish(1),before,   1,  73,   1
    6897.346,  4031,Finish(1), after,   2,  72,   1
    6898.842,  4035,Finish(1),before,   1,  72,   1
    6898.842,  4035,Finish(1), after,   2,  71,   1
    6910.862,  4033,  Arrival,before,   1,  71,   1
    6910.862,  4033,  Arrival, after,   2,  72,   1
    6912.904,  4037,Finish(1),before,   1,  72,   1
    6912.904,  4037,Finish(1), after,   2,  71,   1
    6917.211,  4038,  Arrival,before,   1,  71,   1
    6917.211,  4038,  Arrival, after,   2,  72,   1
    6917.389,  4040,Finish(1),before,   1,  72,   1
    6917.389,  4040,Finish(1), after,   2,  71,   1
    6917.608,  4041,  Arrival,before,   1,  71,   1
    6917.608,  4041,  Arrival, after,   2,  72,   1
    6918.617,  4044,  Arrival,before,   1,  72,   1
    6918.617,  4044,  Arrival, after,   2,  73,   1
    6918.949,  4043,Finish(1),before,   1,  73,   1
    6918.949,  4043,Finish(1), after,   2,  72,   1
    6919.403,  4047,Finish(1),before,   1,  72,   1
    6919.403,  4047,Finish(1), after,   2,  71,   1
    6919.813,  4045,  Arrival,before,   1,  71,   1
    6919.813,  4045,  Arrival, after,   2,  72,   1
    6920.710,  4049,Finish(1),before,   1,  72,   1
    6920.710,  4049,Finish(1), after,   2,  71,   1
    6923.464,  4050,  Arrival,before,   1,  71,   1
    6923.464,  4050,  Arrival, after,   2,  72,   1
    6926.243,  4053,  Arrival,before,   1,  72,   1
    6926.243,  4053,  Arrival, after,   2,  73,   1
    6926.439,  4054,  Arrival,before,   1,  73,   1
    6926.439,  4054,  Arrival, after,   2,  74,   1
    6927.313,  4055,  Arrival,before,   1,  74,   1
    6927.313,  4055,  Arrival, after,   2,  75,   1
    6929.266,  4056,  Arrival,before,   1,  75,   1
    6929.266,  4056,  Arrival, after,   2,  76,   1
    6933.670,  4052,Finish(1),before,   1,  76,   1
    6933.670,  4052,Finish(1), after,   2,  75,   1
    6934.246,  4059,Finish(1),before,   1,  75,   1
